ann_id,image_id,src_label_raw,defect_type,iso_code,polygon_json,bbox_x1_px,bbox_y1_px,bbox_x2_px,bbox_y2_px,area_px,major_axis_px,minor_axis_px,equiv_diameter_px,major_axis_mm,equiv_diameter_mm,geom_valid,geom_flags
riawelc:data/raw/riawelc/RT/UNK/w00117_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00117_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00119_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00119_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00120_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00120_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00120_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00120_f1.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00120_f2.png#0,riawelc:data/raw/riawelc/RT/UNK/w00120_f2.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00121_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00121_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00122_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00122_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00124_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00124_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00125_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00125_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00127_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00127_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00129_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00129_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00130_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00130_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00131_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00131_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00133_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00133_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00134_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00134_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00135_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00135_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00137_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00137_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00137_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00137_f1.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00139_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00139_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00141_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00141_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00143_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00143_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00145_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00145_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00146_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00146_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00147_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00147_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00148_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00148_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00149_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00149_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00150_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00150_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00150_f0.png#1,riawelc:data/raw/riawelc/RT/UNK/w00150_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00150_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00150_f1.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00150_f1.png#1,riawelc:data/raw/riawelc/RT/UNK/w00150_f1.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00152_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00152_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00154_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00154_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00155_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00155_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00156_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00156_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00159_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00159_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00160_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00160_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00161_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00161_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00161_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00161_f1.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00163_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00163_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00165_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00165_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00166_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00166_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00167_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00167_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00168_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00168_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00168_f0.png#1,riawelc:data/raw/riawelc/RT/UNK/w00168_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00168_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00168_f1.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00168_f1.png#1,riawelc:data/raw/riawelc/RT/UNK/w00168_f1.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00168_f2.png#0,riawelc:data/raw/riawelc/RT/UNK/w00168_f2.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00168_f2.png#1,riawelc:data/raw/riawelc/RT/UNK/w00168_f2.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00169_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00169_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00170_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00170_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00171_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00171_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00172_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00172_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00172_f0.png#1,riawelc:data/raw/riawelc/RT/UNK/w00172_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00174_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00174_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00174_f0.png#1,riawelc:data/raw/riawelc/RT/UNK/w00174_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00176_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00176_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00177_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00177_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00178_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00178_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00179_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00179_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00180_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00180_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00180_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00180_f1.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00181_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00181_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00184_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00184_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00184_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00184_f1.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00184_f2.png#0,riawelc:data/raw/riawelc/RT/UNK/w00184_f2.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00185_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00185_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00185_f0.png#1,riawelc:data/raw/riawelc/RT/UNK/w00185_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00186_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00186_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00186_f0.png#1,riawelc:data/raw/riawelc/RT/UNK/w00186_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00188_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00188_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00190_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00190_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00191_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00191_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00191_f0.png#1,riawelc:data/raw/riawelc/RT/UNK/w00191_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00192_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00192_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00194_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00194_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00194_f0.png#1,riawelc:data/raw/riawelc/RT/UNK/w00194_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00195_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00195_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00196_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00196_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00197_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00197_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00198_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00198_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00198_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00198_f1.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00198_f2.png#0,riawelc:data/raw/riawelc/RT/UNK/w00198_f2.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00199_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00199_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00201_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00201_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00201_f0.png#1,riawelc:data/raw/riawelc/RT/UNK/w00201_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00202_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00202_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00204_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00204_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00204_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00204_f1.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00205_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00205_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00206_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00206_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00207_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00207_f0.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00207_f0.png#1,riawelc:data/raw/riawelc/RT/UNK/w00207_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00207_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00207_f1.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00207_f1.png#1,riawelc:data/raw/riawelc/RT/UNK/w00207_f1.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00207_f2.png#0,riawelc:data/raw/riawelc/RT/UNK/w00207_f2.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00207_f2.png#1,riawelc:data/raw/riawelc/RT/UNK/w00207_f2.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00207_f3.png#0,riawelc:data/raw/riawelc/RT/UNK/w00207_f3.png,CR,crack,100,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00207_f3.png#1,riawelc:data/raw/riawelc/RT/UNK/w00207_f3.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00208_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00208_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00209_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00209_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00209_f1.png#0,riawelc:data/raw/riawelc/RT/UNK/w00209_f1.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00209_f2.png#0,riawelc:data/raw/riawelc/RT/UNK/w00209_f2.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00209_f3.png#0,riawelc:data/raw/riawelc/RT/UNK/w00209_f3.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00210_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00210_f0.png,LP,lack_of_penetration,402,,,,,,,,,,,,True,
riawelc:data/raw/riawelc/RT/UNK/w00211_f0.png#0,riawelc:data/raw/riawelc/RT/UNK/w00211_f0.png,PO,porosity,2011,,,,,,,,,,,,True,
